UMP-45 | Caramel (Factory New)|Consumer Grade|1|UMP-45|0.11|0.28|98.00
M249 | Midnight Palm (Factory New)|Industrial Grade|1350|M249|0.17|0.01|79.00
Souvenir M249 | Midnight Palm (Factory New)|Industrial Grade|1350|M249|0.17|0.01|79.00
P250 | Black & Tan (Factory New)|Mil-Spec|1351|P250|0.09|0.24|112.00
Souvenir P250 | Black & Tan (Factory New)|Mil-Spec|1351|P250|0.09|0.24|112.00
Nova | Quick Sand (Factory New)|Mil-Spec|1352|Nova|0.38|0.08|84.00
Souvenir Nova | Quick Sand (Factory New)|Mil-Spec|1352|Nova|0.38|0.08|84.00
G3SG1 | New Roots (Factory New)|Mil-Spec|1353|G3SG1|0.14|0.28|95.00
Souvenir G3SG1 | New Roots (Factory New)|Mil-Spec|1353|G3SG1|0.14|0.28|95.00
Galil AR | Amber Fade (Factory New)|Mil-Spec|1354|Galil AR|0.14|0.16|70.00
Souvenir Galil AR | Amber Fade (Factory New)|Mil-Spec|1354|Galil AR|0.14|0.16|70.00
USP-S | Orange Anolis (Factory New)|Restricted|1355|USP-S|0.08|0.33|131.00
Souvenir USP-S | Orange Anolis (Factory New)|Restricted|1355|USP-S|0.08|0.33|131.00
M4A4 | Red DDPAT (Factory New)|Restricted|1356|M4A4|0.00|0.39|90.00
Souvenir M4A4 | Red DDPAT (Factory New)|Restricted|1356|M4A4|0.00|0.39|90.00
MAC-10 | Case Hardened (Factory New)|Restricted|1357|MAC-10|0.50|0.03|65.00
Souvenir MAC-10 | Case Hardened (Factory New)|Restricted|1357|MAC-10|0.50|0.03|65.00
UMP-45 | Fade (Factory New)|Classified|1358|UMP-45|0.02|0.49|88.00
Souvenir UMP-45 | Fade (Factory New)|Classified|1358|UMP-45|0.02|0.49|88.00
SSG 08 | Death Strike (Factory New)|Classified|1359|SSG 08|0.10|0.31|102.00
Souvenir SSG 08 | Death Strike (Factory New)|Classified|1359|SSG 08|0.10|0.31|102.00
AK-47 | Gold Arabesque (Factory New)|Covert|1360|AK-47|0.11|0.49|84.00
Souvenir AK-47 | Gold Arabesque (Factory New)|Covert|1360|AK-47|0.11|0.49|84.00
P250 | Drought (Factory New)|Consumer Grade|1361|P250|0.95|0.07|101.00
Souvenir P250 | Drought (Factory New)|Consumer Grade|1361|P250|0.95|0.07|101.00
PP-Bizon | Anolis (Factory New)|Consumer Grade|1362|PP-Bizon|0.19|0.26|69.00
Souvenir PP-Bizon | Anolis (Factory New)|Consumer Grade|1362|PP-Bizon|0.19|0.26|69.00
MAG-7 | Navy Sheen (Factory New)|Consumer Grade|1363|MAG-7|0.61|0.32|68.00
Souvenir MAG-7 | Navy Sheen (Factory New)|Consumer Grade|1363|MAG-7|0.61|0.32|68.00
MAC-10 | Sienna Damask (Factory New)|Consumer Grade|1364|MAC-10|0.11|0.39|97.00
Souvenir MAC-10 | Sienna Damask (Factory New)|Consumer Grade|1364|MAC-10|0.11|0.39|97.00
SSG 08 | Prey (Factory New)|Consumer Grade|1365|SSG 08|0.06|0.15|72.00
Souvenir SSG 08 | Prey (Factory New)|Consumer Grade|1365|SSG 08|0.06|0.15|72.00
Dual Berettas | Drift Wood (Factory New)|Industrial Grade|1366|Dual Berettas|0.08|0.31|72.00
Souvenir Dual Berettas | Drift Wood (Factory New)|Industrial Grade|1366|Dual Berettas|0.08|0.31|72.00
FAMAS | CaliCamo (Factory New)|Industrial Grade|1367|FAMAS|0.09|0.37|119.00
Souvenir FAMAS | CaliCamo (Factory New)|Industrial Grade|1367|FAMAS|0.09|0.37|119.00
CZ75-Auto | Midnight Palm (Factory New)|Industrial Grade|1368|CZ75-Auto|0.33|0.03|78.00
Souvenir CZ75-Auto | Midnight Palm (Factory New)|Industrial Grade|1368|CZ75-Auto|0.33|0.03|78.00
P90 | Verdant Growth (Factory New)|Industrial Grade|1369|P90|0.21|0.28|80.00
Souvenir P90 | Verdant Growth (Factory New)|Industrial Grade|1369|P90|0.21|0.28|80.00
USP-S | Purple DDPAT (Factory New)|Mil-Spec|1370|USP-S|0.75|0.26|65.00
Souvenir USP-S | Purple DDPAT (Factory New)|Mil-Spec|1370|USP-S|0.75|0.26|65.00
MP9 | Music Box (Factory New)|Mil-Spec|1371|MP9|0.07|0.30|54.00
Souvenir MP9 | Music Box (Factory New)|Mil-Spec|1371|MP9|0.07|0.30|54.00
M249 | Humidor (Factory New)|Mil-Spec|1372|M249|0.05|0.28|90.00
Souvenir M249 | Humidor (Factory New)|Mil-Spec|1372|M249|0.05|0.28|90.00
SG 553 | Desert Blossom (Factory New)|Mil-Spec|1373|SG 553|0.03|0.21|100.00
Souvenir SG 553 | Desert Blossom (Factory New)|Mil-Spec|1373|SG 553|0.03|0.21|100.00
XM1014 | Elegant Vines (Factory New)|Restricted|1374|XM1014|0.15|0.15|62.00
Souvenir XM1014 | Elegant Vines (Factory New)|Restricted|1374|XM1014|0.15|0.15|62.00
Glock-18 | Pink DDPAT (Factory New)|Restricted|1375|Glock-18|0.88|0.29|87.00
Souvenir Glock-18 | Pink DDPAT (Factory New)|Restricted|1375|Glock-18|0.88|0.29|87.00
AUG | Sand Storm (Factory New)|Restricted|1376|AUG|0.07|0.27|109.00
Souvenir AUG | Sand Storm (Factory New)|Restricted|1376|AUG|0.07|0.27|109.00
MP5-SD | Oxide Oasis (Factory New)|Classified|1377|MP5-SD|0.08|0.46|137.00
Souvenir MP5-SD | Oxide Oasis (Factory New)|Classified|1377|MP5-SD|0.08|0.46|137.00
Desert Eagle | Fennec Fox (Factory New)|Classified|1378|Desert Eagle|0.05|0.50|86.00
Souvenir Desert Eagle | Fennec Fox (Factory New)|Classified|1378|Desert Eagle|0.05|0.50|86.00
AWP | Desert Hydra (Factory New)|Covert|1379|AWP|0.06|0.31|148.00
Souvenir AWP | Desert Hydra (Factory New)|Covert|1379|AWP|0.06|0.31|148.00
Desert Eagle | Sputnik (Factory New)|Mil-Spec|1380|Desert Eagle|0.60|0.28|75.00
M4A1-S | Fizzy POP (Factory New)|Mil-Spec|1381|M4A1-S|0.11|0.33|153.00
SSG 08 | Spring Twilly (Factory New)|Mil-Spec|1382|SSG 08|0.18|0.18|82.00
AUG | Amber Fade (Factory New)|Mil-Spec|1383|AUG|0.15|0.10|79.00
UMP-45 | Full Stop (Factory New)|Mil-Spec|1384|UMP-45|0.03|0.52|88.00
Tec-9 | Safety Net (Factory New)|Mil-Spec|1385|Tec-9|0.06|0.63|129.00
R8 Revolver | Blaze (Factory New)|Mil-Spec|1386|R8 Revolver|0.06|0.53|78.00
CZ75-Auto | Syndicate (Factory New)|Restricted|1387|CZ75-Auto|0.13|0.46|89.00
AWP | POP AWP (Factory New)|Restricted|1388|AWP|0.92|0.03|78.00
P2000 | Space Race (Factory New)|Restricted|1389|P2000|0.03|0.14|80.00
MP5-SD | Autumn Twilly (Factory New)|Restricted|1390|MP5-SD|0.08|0.34|107.00
Nova | Red Quartz (Factory New)|Restricted|1391|Nova|0.06|0.48|62.00
FAMAS | Meltdown (Factory New)|Classified|1392|FAMAS|0.11|0.56|54.00
MAC-10 | Propaganda (Factory New)|Classified|1393|MAC-10|0.09|0.35|167.00
USP-S | Whiteout (Factory New)|Classified|1394|USP-S|0.15|0.08|192.00
M4A4 | The Coalition (Factory New)|Covert|1396|M4A4|0.14|0.50|68.00
MAC-10 | Strats (Factory New)|Consumer Grade|1397|MAC-10|0.50|0.06|89.00
Souvenir MAC-10 | Strats (Factory New)|Consumer Grade|1397|MAC-10|0.50|0.06|89.00
FAMAS | Faulty Wiring (Factory New)|Consumer Grade|1398|FAMAS|0.17|0.10|71.00
Souvenir FAMAS | Faulty Wiring (Factory New)|Consumer Grade|1398|FAMAS|0.17|0.10|71.00
XM1014 | Blue Tire (Factory New)|Consumer Grade|1399|XM1014|0.25|0.06|72.00
Souvenir XM1014 | Blue Tire (Factory New)|Consumer Grade|1399|XM1014|0.25|0.06|72.00
CZ75-Auto | Framework (Factory New)|Consumer Grade|1400|CZ75-Auto|0.17|0.06|99.00
Souvenir CZ75-Auto | Framework (Factory New)|Consumer Grade|1400|CZ75-Auto|0.17|0.06|99.00
Dual Berettas | Oil Change (Factory New)|Consumer Grade|1401|Dual Berettas|0.09|0.28|57.00
Souvenir Dual Berettas | Oil Change (Factory New)|Consumer Grade|1401|Dual Berettas|0.09|0.28|57.00
Glock-18 | Red Tire (Factory New)|Industrial Grade|1402|Glock-18|0.11|0.11|82.00
Souvenir Glock-18 | Red Tire (Factory New)|Industrial Grade|1402|Glock-18|0.11|0.11|82.00
UMP-45 | Mechanism (Factory New)|Industrial Grade|1403|UMP-45|0.10|0.27|64.00
Souvenir UMP-45 | Mechanism (Factory New)|Industrial Grade|1403|UMP-45|0.10|0.27|64.00
SSG 08 | Carbon Fiber (Factory New)|Industrial Grade|1404|SSG 08|0.17|0.04|54.00
Souvenir SSG 08 | Carbon Fiber (Factory New)|Industrial Grade|1404|SSG 08|0.17|0.04|54.00
PP-Bizon | Breaker Box (Factory New)|Industrial Grade|1405|PP-Bizon|0.07|0.13|75.00
Souvenir PP-Bizon | Breaker Box (Factory New)|Industrial Grade|1405|PP-Bizon|0.07|0.13|75.00
AK-47 | Green Laminate (Factory New)|Mil-Spec|1406|AK-47|0.26|0.12|77.00
Souvenir AK-47 | Green Laminate (Factory New)|Mil-Spec|1406|AK-47|0.26|0.12|77.00
P90 | Schematic (Factory New)|Mil-Spec|1407|P90|0.12|0.07|121.00
Souvenir P90 | Schematic (Factory New)|Mil-Spec|1407|P90|0.12|0.07|121.00
Nova | Interlock (Factory New)|Mil-Spec|1408|Nova|0.14|0.44|151.00
Souvenir Nova | Interlock (Factory New)|Mil-Spec|1408|Nova|0.14|0.44|151.00
Negev | Infrastructure (Factory New)|Mil-Spec|1409|Negev|0.09|0.33|92.00
Souvenir Negev | Infrastructure (Factory New)|Mil-Spec|1409|Negev|0.09|0.33|92.00
Galil AR | CAUTION! (Factory New)|Restricted|1410|Galil AR|0.14|0.53|146.00
Souvenir Galil AR | CAUTION! (Factory New)|Restricted|1410|Galil AR|0.14|0.53|146.00
MAG-7 | Prism Terrace (Factory New)|Restricted|1411|MAG-7|0.19|0.17|95.00
Souvenir MAG-7 | Prism Terrace (Factory New)|Restricted|1411|MAG-7|0.19|0.17|95.00
P250 | Digital Architect (Factory New)|Restricted|1412|P250|0.60|0.20|125.00
Souvenir P250 | Digital Architect (Factory New)|Restricted|1412|P250|0.60|0.20|125.00
Five-SeveN | Fall Hazard (Factory New)|Classified|1413|Five-SeveN|0.33|0.14|111.00
Souvenir Five-SeveN | Fall Hazard (Factory New)|Classified|1413|Five-SeveN|0.33|0.14|111.00
SG 553 | Hazard Pay (Factory New)|Classified|1414|SG 553|0.13|0.65|126.00
Souvenir SG 553 | Hazard Pay (Factory New)|Classified|1414|SG 553|0.13|0.65|126.00
M4A1-S | Imminent Danger (Factory New)|Covert|1415|M4A1-S|0.08|0.13|85.00
Souvenir M4A1-S | Imminent Danger (Factory New)|Covert|1415|M4A1-S|0.08|0.13|85.00
AUG | Plague (Factory New)|Mil-Spec|1416|AUG|0.12|0.07|60.00
Dual Berettas | Tread (Factory New)|Mil-Spec|1417|Dual Berettas|0.10|0.16|77.00
G3SG1 | Keeping Tabs (Factory New)|Mil-Spec|1418|G3SG1|0.10|0.17|70.00
MP7 | Guerrilla (Factory New)|Mil-Spec|1419|MP7|0.15|0.19|68.00
PP-Bizon | Lumen (Factory New)|Mil-Spec|1420|PP-Bizon|0.50|0.02|60.00
USP-S | Black Lotus (Factory New)|Mil-Spec|1421|USP-S|0.63|0.06|86.00
XM1014 | Watchdog (Factory New)|Mil-Spec|1422|XM1014|0.16|0.21|73.00
MAG-7 | BI83 Spectrum (Factory New)|Restricted|1423|MAG-7|0.33|0.02|44.00
FAMAS | ZX Spectron (Factory New)|Restricted|1424|FAMAS|0.09|0.18|62.00
Five-SeveN | Boost Protocol (Factory New)|Restricted|1425|Five-SeveN|0.02|0.19|102.00
MP9 | Mount Fuji (Factory New)|Restricted|1426|MP9|0.93|0.04|127.00
M4A4 | Spider Lily (Factory New)|Restricted|1427|M4A4|0.67|0.05|58.00
MAC-10 | Toybox (Factory New)|Classified|1428|MAC-10|0.13|0.23|125.00
Glock-18 | Snack Attack (Factory New)|Classified|1429|Glock-18|0.08|0.43|163.00
SSG 08 | Turbo Peek (Factory New)|Classified|1430|SSG 08|0.92|0.27|84.00
Desert Eagle | Ocean Drive (Factory New)|Covert|1431|Desert Eagle|0.93|0.40|114.00
AK-47 | Leet Museo (Factory New)|Covert|1432|AK-47|0.21|0.06|71.00
★ Bowie Knife | Freehand (Factory New)|Covert|1434|Bowie Knife|0.71|0.16|152.00
★ Bowie Knife | Lore (Factory New)|Covert|1435|Bowie Knife|0.14|0.48|184.00
★ Bowie Knife | Autotronic (Factory New)|Covert|1436|Bowie Knife|1.00|0.44|165.00
★ Bowie Knife | Black Laminate (Factory New)|Covert|1437|Bowie Knife|0.42|0.02|95.00
★ Bowie Knife | Bright Water (Factory New)|Covert|1438|Bowie Knife|0.60|0.39|130.00
★ Butterfly Knife | Freehand (Factory New)|Covert|1440|Butterfly Knife|0.68|0.12|98.00
★ Butterfly Knife | Lore (Factory New)|Covert|1441|Butterfly Knife|0.14|0.49|133.00
★ Butterfly Knife | Autotronic (Factory New)|Covert|1442|Butterfly Knife|0.96|0.10|78.00
★ Butterfly Knife | Black Laminate (Factory New)|Covert|1443|Butterfly Knife|0.55|0.09|82.00
★ Butterfly Knife | Bright Water (Factory New)|Covert|1444|Butterfly Knife|0.60|0.35|94.00
★ Falchion Knife | Freehand (Factory New)|Covert|1446|Falchion Knife|0.71|0.11|138.00
★ Falchion Knife | Lore (Factory New)|Covert|1447|Falchion Knife|0.14|0.40|168.00
★ Falchion Knife | Autotronic (Factory New)|Covert|1448|Falchion Knife|0.01|0.16|144.00
★ Falchion Knife | Black Laminate (Factory New)|Covert|1449|Falchion Knife|0.39|0.03|104.00
★ Falchion Knife | Bright Water (Factory New)|Covert|1450|Falchion Knife|0.60|0.35|126.00
★ Huntsman Knife | Freehand (Factory New)|Covert|1452|Huntsman Knife|0.69|0.15|139.00
★ Huntsman Knife | Lore (Factory New)|Covert|1453|Huntsman Knife|0.14|0.51|194.00
★ Huntsman Knife | Autotronic (Factory New)|Covert|1454|Huntsman Knife|0.98|0.42|178.00
★ Huntsman Knife | Black Laminate (Factory New)|Covert|1455|Huntsman Knife|0.46|0.04|93.00
★ Huntsman Knife | Bright Water (Factory New)|Covert|1456|Huntsman Knife|0.60|0.35|128.00
★ Shadow Daggers | Freehand (Factory New)|Covert|1458|Shadow Daggers|0.75|0.18|196.00
★ Shadow Daggers | Lore (Factory New)|Covert|1459|Shadow Daggers|0.12|0.53|184.00
★ Shadow Daggers | Autotronic (Factory New)|Covert|1460|Shadow Daggers|0.97|0.37|182.00
★ Shadow Daggers | Black Laminate (Factory New)|Covert|1461|Shadow Daggers|0.22|0.05|130.00
★ Shadow Daggers | Bright Water (Factory New)|Covert|1462|Shadow Daggers|0.60|0.42|126.00
Five-SeveN | Scrawl (Factory New)|Mil-Spec|1463|Five-SeveN|0.17|0.19|127.00
MAC-10 | Ensnared (Factory New)|Mil-Spec|1464|MAC-10|0.17|0.07|104.00
MAG-7 | Foresight (Factory New)|Mil-Spec|1465|MAG-7|0.67|0.02|41.00
MP5-SD | Necro Jr. (Factory New)|Mil-Spec|1466|MP5-SD|0.09|0.19|102.00
P2000 | Lifted Spirits (Factory New)|Mil-Spec|1467|P2000|0.09|0.25|110.00
SCAR-20 | Poultrygeist (Factory New)|Mil-Spec|1468|SCAR-20|0.83|0.10|50.00
Sawed-Off | Spirit Board (Factory New)|Mil-Spec|1469|Sawed-Off|0.10|0.28|110.00
PP-Bizon | Space Cat (Factory New)|Restricted|1470|PP-Bizon|0.80|0.10|103.00
G3SG1 | Dream Glade (Factory New)|Restricted|1471|G3SG1|0.43|0.27|86.00
M4A1-S | Night Terror (Factory New)|Restricted|1472|M4A1-S|0.06|0.19|63.00
XM1014 | Zombie Offensive (Factory New)|Restricted|1473|XM1014|0.10|0.26|84.00
USP-S | Ticket to Hell (Factory New)|Restricted|1474|USP-S|0.17|0.08|89.00
Dual Berettas | Melondrama (Factory New)|Classified|1475|Dual Berettas|0.93|0.18|96.00
FAMAS | Rapid Eye Movement (Factory New)|Classified|1476|FAMAS|0.90|0.31|74.00
MP7 | Abyssal Apparition (Factory New)|Classified|1477|MP7|0.09|0.59|138.00
AK-47 | Nightwish (Factory New)|Covert|1478|AK-47|0.92|0.10|97.00
MP9 | Starlight Protector (Factory New)|Covert|1479|MP9|0.08|0.25|122.00
FAMAS | Meow 36 (Factory New)|Mil-Spec|1480|FAMAS|0.23|0.23|94.00
Galil AR | Destroyer (Factory New)|Mil-Spec|1481|Galil AR|0.50|0.02|50.00
M4A4 | Poly Mag (Factory New)|Mil-Spec|1482|M4A4|0.09|0.28|104.00
MAC-10 | Monkeyflage (Factory New)|Mil-Spec|1483|MAC-10|0.10|0.30|121.00
Negev | Drop Me (Factory New)|Mil-Spec|1484|Negev|0.07|0.31|104.00
UMP-45 | Roadblock (Factory New)|Mil-Spec|1485|UMP-45|0.08|0.12|33.00
Glock-18 | Winterized (Factory New)|Mil-Spec|1486|Glock-18|0.17|0.09|65.00
R8 Revolver | Crazy 8 (Factory New)|Restricted|1487|R8 Revolver|0.72|0.33|90.00
M249 | Downtown (Factory New)|Restricted|1488|M249|0.69|0.30|137.00
SG 553 | Dragon Tech (Factory New)|Restricted|1489|SG 553|0.39|0.22|91.00
P90 | Vent Rush (Factory New)|Restricted|1490|P90|0.05|0.13|52.00
Dual Berettas | Flora Carnivora (Factory New)|Restricted|1491|Dual Berettas|0.76|0.10|107.00
AK-47 | Ice Coaled (Factory New)|Classified|1492|AK-47|0.50|0.49|81.00
P250 | Visions (Factory New)|Classified|1493|P250|0.22|0.22|69.00
Sawed-Off | Kiss♥Love (Factory New)|Classified|1494|Sawed-Off|0.85|0.25|112.00
USP-S | Printstream (Factory New)|Covert|1495|USP-S|0.13|0.05|165.00
AWP | Chromatic Aberration (Factory New)|Covert|1496|AWP|0.84|0.35|68.00
MAG-7 | Insomnia (Factory New)|Mil-Spec|1497|MAG-7|0.04|0.55|112.00
MP9 | Featherweight (Factory New)|Mil-Spec|1498|MP9|0.17|0.06|86.00
SCAR-20 | Fragments (Factory New)|Mil-Spec|1499|SCAR-20|0.10|0.16|63.00
P250 | Re.built (Factory New)|Mil-Spec|1500|P250|0.11|0.07|130.00
MP5-SD | Liquidation (Factory New)|Mil-Spec|1501|MP5-SD|0.61|0.22|86.00
SG 553 | Cyberforce (Factory New)|Mil-Spec|1502|SG 553|0.06|0.17|95.00
Tec-9 | Rebel (Factory New)|Mil-Spec|1503|Tec-9|0.12|0.17|78.00
M4A1-S | Emphorosaur-S (Factory New)|Restricted|1504|M4A1-S|0.26|0.48|115.00
Glock-18 | Umbral Rabbit (Factory New)|Restricted|1505|Glock-18|0.08|0.39|140.00
R8 Revolver | Banana Cannon (Factory New)|Restricted|1507|R8 Revolver|0.12|0.53|91.00
P90 | Neoqueen (Factory New)|Restricted|1508|P90|0.07|0.15|80.00
UMP-45 | Wild Child (Factory New)|Classified|1509|UMP-45|0.07|0.21|136.00
P2000 | Wicked Sick (Factory New)|Classified|1510|P2000|0.12|0.12|137.00
AK-47 | Head Shot (Factory New)|Covert|1511|AK-47|0.13|0.17|111.00
M4A4 | Temukau (Factory New)|Covert|1512|M4A4|0.75|0.06|135.00
AWP | Duality (Factory New)|Classified|1513|AWP|0.07|0.15|62.00
R8 Revolver | Inlay (Factory New)|Consumer Grade|1514|R8 Revolver|0.10|0.17|48.00
Souvenir R8 Revolver | Inlay (Factory New)|Consumer Grade|1514|R8 Revolver|0.10|0.17|48.00
M249 | Submerged (Factory New)|Consumer Grade|1515|M249|0.08|0.28|96.00
Souvenir M249 | Submerged (Factory New)|Consumer Grade|1515|M249|0.08|0.28|96.00
XM1014 | Hieroglyph (Factory New)|Consumer Grade|1516|XM1014|0.09|0.31|139.00
Souvenir XM1014 | Hieroglyph (Factory New)|Consumer Grade|1516|XM1014|0.09|0.31|139.00
MP7 | Sunbaked (Factory New)|Consumer Grade|1517|MP7|0.07|0.14|49.00
Souvenir MP7 | Sunbaked (Factory New)|Consumer Grade|1517|MP7|0.07|0.14|49.00
AUG | Snake Pit (Factory New)|Consumer Grade|1518|AUG|0.13|0.07|70.00
Souvenir AUG | Snake Pit (Factory New)|Consumer Grade|1518|AUG|0.13|0.07|70.00
M4A1-S | Mud-Spec (Factory New)|Industrial Grade|1519|M4A1-S|0.14|0.13|47.00
Souvenir M4A1-S | Mud-Spec (Factory New)|Industrial Grade|1519|M4A1-S|0.14|0.13|47.00
SSG 08 | Azure Glyph (Factory New)|Industrial Grade|1520|SSG 08|0.21|0.08|53.00
Souvenir SSG 08 | Azure Glyph (Factory New)|Industrial Grade|1520|SSG 08|0.21|0.08|53.00
MAC-10 | Echoing Sands (Factory New)|Industrial Grade|1521|MAC-10|0.10|0.26|123.00
Souvenir MAC-10 | Echoing Sands (Factory New)|Industrial Grade|1521|MAC-10|0.10|0.26|123.00
USP-S | Desert Tactical (Factory New)|Industrial Grade|1522|USP-S|0.11|0.20|71.00
Souvenir USP-S | Desert Tactical (Factory New)|Industrial Grade|1522|USP-S|0.11|0.20|71.00
AK-47 | Steel Delta (Factory New)|Mil-Spec|1523|AK-47|0.17|0.04|47.00
Souvenir AK-47 | Steel Delta (Factory New)|Mil-Spec|1523|AK-47|0.17|0.04|47.00
AWP | Black Nile (Factory New)|Mil-Spec|1524|AWP|0.13|0.15|65.00
Souvenir AWP | Black Nile (Factory New)|Mil-Spec|1524|AWP|0.13|0.15|65.00
Tec-9 | Mummy's Rot (Factory New)|Mil-Spec|1525|Tec-9|0.11|0.29|69.00
Souvenir Tec-9 | Mummy's Rot (Factory New)|Mil-Spec|1525|Tec-9|0.11|0.29|69.00
MAG-7 | Copper Coated (Factory New)|Mil-Spec|1526|MAG-7|0.08|0.25|44.00
Souvenir MAG-7 | Copper Coated (Factory New)|Mil-Spec|1526|MAG-7|0.08|0.25|44.00
Glock-18 | Ramese's Reach (Factory New)|Restricted|1527|Glock-18|0.10|0.56|153.00
Souvenir Glock-18 | Ramese's Reach (Factory New)|Restricted|1527|Glock-18|0.10|0.56|153.00
Nova | Sobek's Bite (Factory New)|Restricted|1528|Nova|0.10|0.20|40.00
Souvenir Nova | Sobek's Bite (Factory New)|Restricted|1528|Nova|0.10|0.20|40.00
P90 | ScaraB Rush (Factory New)|Restricted|1529|P90|0.11|0.36|108.00
Souvenir P90 | ScaraB Rush (Factory New)|Restricted|1529|P90|0.11|0.36|108.00
FAMAS | Waters of Nephthys (Factory New)|Classified|1530|FAMAS|0.47|0.43|127.00
Souvenir FAMAS | Waters of Nephthys (Factory New)|Classified|1530|FAMAS|0.47|0.43|127.00
P250 | Apep's Curse (Factory New)|Classified|1531|P250|0.09|0.48|65.00
Souvenir P250 | Apep's Curse (Factory New)|Classified|1531|P250|0.09|0.48|65.00
M4A4 | Eye of Horus (Factory New)|Covert|1532|M4A4|0.13|0.33|79.00
Souvenir M4A4 | Eye of Horus (Factory New)|Covert|1532|M4A4|0.13|0.33|79.00
Tec-9 | Slag (Factory New)|Mil-Spec|1533|Tec-9|0.07|0.14|66.00
XM1014 | Irezumi (Factory New)|Mil-Spec|1534|XM1014|0.12|0.19|75.00
UMP-45 | Motorized (Factory New)|Mil-Spec|1535|UMP-45|0.11|0.09|69.00
SSG 08 | Dezastre (Factory New)|Mil-Spec|1536|SSG 08|0.33|0.01|69.00
Dual Berettas | Hideout (Factory New)|Mil-Spec|1537|Dual Berettas|0.07|0.16|94.00
Nova | Dark Sigil (Factory New)|Mil-Spec|1538|Nova|0.10|0.16|81.00
MAC-10 | Light Box (Factory New)|Mil-Spec|1539|MAC-10|0.61|0.06|53.00
Glock-18 | Block-18 (Factory New)|Restricted|1540|Glock-18|0.10|0.07|115.00
M4A4 | Etch Lord (Factory New)|Restricted|1541|M4A4|0.11|0.07|42.00
MP7 | Just Smile (Factory New)|Restricted|1542|MP7|0.10|0.17|120.00
Sawed-Off | Analog Input (Factory New)|Restricted|1543|Sawed-Off|0.10|0.34|101.00
Five-SeveN | Hybrid (Factory New)|Restricted|1544|Five-SeveN|0.77|0.28|78.00
M4A1-S | Black Lotus (Factory New)|Classified|1545|M4A1-S|0.70|0.17|58.00
Zeus x27 | Olympus (Factory New)|Classified|1546|Zeus x27|0.59|0.21|114.00
USP-S | Jawbreaker (Factory New)|Classified|1547|USP-S|0.00|0.04|72.00
AWP | Chrome Cannon (Factory New)|Covert|1548|AWP|0.02|0.11|62.00
AK-47 | Inheritance (Factory New)|Covert|1549|AK-47|0.11|0.02|126.00
★ Kukri Knife | Forest DDPAT (Factory New)|Covert|1550|Kukri Knife|0.19|0.21|126.00
★ Kukri Knife | Fade (Factory New)|Covert|1552|Kukri Knife|0.02|0.42|118.00
★ Kukri Knife | Blue Steel (Factory New)|Covert|1553|Kukri Knife|0.59|0.24|72.00
★ Kukri Knife | Stained (Factory New)|Covert|1554|Kukri Knife|0.55|0.09|107.00
★ Kukri Knife | Case Hardened (Factory New)|Covert|1555|Kukri Knife|0.65|0.08|121.00
★ Kukri Knife | Slaughter (Factory New)|Covert|1556|Kukri Knife|1.00|0.47|137.00
★ Kukri Knife | Safari Mesh (Factory New)|Covert|1557|Kukri Knife|0.18|0.17|117.00
★ Kukri Knife | Boreal Forest (Factory New)|Covert|1558|Kukri Knife|0.16|0.18|115.00
★ Kukri Knife | Urban Masked (Factory New)|Covert|1559|Kukri Knife|0.29|0.02|163.00
★ Kukri Knife | Scorched (Factory New)|Covert|1560|Kukri Knife|0.10|0.07|99.00
★ Kukri Knife | Night Stripe (Factory New)|Covert|1561|Kukri Knife|0.56|0.21|87.00
★ Kukri Knife | Vanilla (Factory New)|Covert|1562|Kukri Knife|0.25|0.04|53.00
